What does the band hope to accomplish?	이 밴드가 성취하고 싶은 것은 무엇인가?
Look through the viewer then adjust your focus.	뷰어를 통해 보시고 초점을 맞추세요.
adjust the price of the product	제품 가격을 조정하다
Let me just adjust it here.	내가 여기을 좀 조정해 볼께.
I'm afraid I don't agree with that.	유감이지만 동의할 수 없습니다.
Actually, I don't agree to it.	사실, 전 동의하지 않습니다.
My learned, I am afraid I don't agree with you.	귀하, 난 당신에게 동의하지 않습니다.
Hope, in my mind, is associated with aspiration.	내 마음속의 희망은 열망과 관련이 있다.
There can never have been a more devout aspiration.	더 독실한 열망은 있을 수 없어왔다.
There is also the question of aspiration.	또한 열망에 대한 의문이 있다.
Assign a name to the destination computer.	대상 컴퓨터에 이름을 할당하십시오.
Assign a name to each destination computer.	대상 컴퓨터마다 이름을 할당하십시오.
They'd assign me to a social worker.	그들은 나를 사회 복지사로 할당했다.
Our ground staff will do all they can to assist you.	지상근무 요원들은 여러분을 돕기 위해 힘 닿는대로 최선을 다할 것입니다.
I will do everything in my power to assist you.	힘이 닿는 한 무엇이나 도와드리지요.
We do not wish to sanction but rather to assist.	우리는 처벌하기 보다는 돕길 바란다.
The matter threatens to assume serious proportions.	사태가 험악일로를 걷고 있다
I assume that's a rhetorical question.	그건 수사학적인 질문인 것 같다.
Yeah. I mean, he doesn't assume the obvious.	음.내 생각에..그는 볼 수없어
The two factions combined and formed a new party.	두 파가 결합하여 신당을 수립했다
This is the combined works of everybody.	이 일은 모든 사람이 함께 이루어낸 합작품입니다.
I support the proposal for a combined public register.	저는 공공명부를 통합하자는 제안을 지지합니다.
Angels conduct her on the way.	천사들은 그녀가 가는길을 인도한다.
It's my war and I'll conduct it my way.	이것은 내 전쟁이고 내가 나의 방식대로 지휘하겠다
This isn't the way to conduct a world war!	이건 세계 전쟁을 지휘하는 방법이 아니다!
She whispered her secret with a confidential tone.	그녀는 소곤소곤 그녀의 비밀을 속삭였다.
You didn't hear that, it's confidential.	당신은 그걸 듣지 못한 겁니다. 그건 기밀입니다.
Everything is so confidential, you know?	모든것은 비밀이야, 알지?
Don't act contrary to the rules.	규칙을 어기지 마라
Despite appearances to the contrary, it works properly.	겉모양은 반대로 보여도 그것은 아직 작동하고 있다.
I didn't want to avoid you, on the contrary.	그와 반대로, 저는 당신을 피하고 싶지 않았어요.
Coordinate new item release dates with Buyers.	구매자들과 상의하여 신규 상품 출시 일자를 조정한다.
A compound sentence has two or more coordinate clauses.	중문(重文)은 둘 또는 그 이상의 대등절로 구성된다.
I'll coordinate the search operation from there.	난 여기서 수색 작전을 조정하겠어.
Don't count on the shipment arriving on time.	선적품이 제시간에 도착할 걸로 기대하지 마세요.
I don't count on him showing up on time. He's a flake.	그는 괴짜라니까요.
You can't count on him to be on time. He's usually late.	그가 시간을 지킬 거라고 기대하면 안 되지. 그는 예사로 늦는다니까.
They turned out a quite creditable performance.	그들은 상당히 수준 높은 공연을 선보였다.
It was a very creditable result for the team.	그것은 팀에게 매우 명예가 되는 결과였다.
This is a very creditable result.	이것은 진짜 친창할 만한 결과다
Direct current is used in Europe.	유럽에서는 직류 전기를 쓴다.
Matter will be damaged in direct proportion to its value.	물건이 망가질 확률은 그 가격에 정비례한다.
direct a letter to a person [place]	편지를 아무 앞[어떤 곳]으로 보내다.
Excuse me for disturbing you on your day off.	쉬는 날 귀찮게 해드려서 죄송해요.
I didn't realize I was disturbing you.	저는 제가 당신을 방해하고 있었다는 것을 알아차리지 못했어요.
You think I'm afraid of disturbing old memories?	당신 생각에 제가 옛 기억들을 망칠까 두려운것 같습니까?
for payment draw on us through A Bank	대금지불은 은행을 통해 어음 발행을 논하다.
Instead draw on your strengths and keep them in mind.	대신 자신의 강점을 그려보고, 그것을 기억하세요.
Iâll have to draw on my savings.	나는 내 저축에 의지해야 할 것이다.
Mr. Yu had his secretary type the memo in duplicate.	유 씨는 비서에게 문서를 2부 타이핑하도록 시켰다.
Turn in your resum in duplicate.	이력서를 두 통 내십시오
A duplicate body is always doomed.	복제된 몸은 항상 불운했다.
Dickens was pre-eminent among English writers of his day.	디킨스는 그가 살던 당시의 영국 작가들 중에서 출중했다.
He's one of the most eminent men in the country.	그는 온 나라에서 가장 저명한 남자 중의 하나이다.
A lot of people really didn't know what eminent domain was.	토지 수용권이 무엇인지 실제로 모르는 사람들이 많았다
I flew on the space shuttle Endeavor in 1992.	1992년에는 우주왕복선 인데버호를 타고 우주항해를 했습니다.
What was it like to fly on Endeavor?	인데버호를 타고 우주를 항해 하는 기분이 어땠냐?
I will endeavor to do something.	나는 어떤 일을 하기 위하여 노력할 것이다.
Boys engage in horseplay after school.	사내아이들은 방과후에 떠들썩하게 논다.
Numerous people engage in wreck diving.	많은 사람들이 난파선 다이빙을 한다.
That is more than I can engage for.	그렇게는 보증할 수 없다.
They execute murderers by firing squad.	살인범은 총살시킵니다.
And I don't want to execute.	그리고 나는 사형하기를 원하지 않는다.
I'm alone in here, and I don't want to execute.	난 여기에 혼자 있으므로 집행을 원치 않는다.
I wouldn't put you in a foster home.	난 널 위탁가정으로 보내지 않을 거야.
The next day, he called Foster three more times.	다음날 그는 포스터를 3번더 불렀다
Foster carers do extremely important work.	가정위탁 보호자들은 매우 중요한 일을 한다
Does her increasing stardom create friction?	그녀가 스타덤에 오른 것으로 불화가 생겨나지는 않을까?
To prevent electric shock, you need to use friction tape.	감전을 막기 위해 절연용 테이프가 필요하다.
Used to absorb sweat and add friction.	땀을 흡수하고 마찰을 더하기 위해 사용되는
John can't seem to get along with the people he works with.	존은 함께 일하는 사람들과 잘 해나가지 못하는 것 같다.
He didn't want Sam to get along with other people.	그는 샘이 다른 사람들과 어울리는 것을 원치 않았다.
She can't seem to get along with the people he works with.	그는 함께 일하는 사람들과 잘 해나가지 못하는 것 같다.
It is hardly possible that you do not know about it.	네가 그것을 모를 리 만무하다
I was hardly aware of what I was doing.	내가 무엇을 하고 있는지 거의 의식하지 못했어요.
A man can hardly sit tight in time of emergency.	위급한 때에 침착하기란 쉬운 일이 아니다
The old school headteacher remembered him as an insubordinate child.	노년의 교장 선생님은 그를 반항아로 기억했다.
We need to keep a lookout for any scheming by the rebellious[insubordinate; defiant] within the party.	당내 불순분자들의 책동을 경계해야 한다
Employees donât have a right to be insubordinate.	종업원들에게 복종을 거부할 권리는 없다.
It was not his original intention to kill the man.	그는 처음부터 살의가 있었던 것은 아니었다
He stole the secret document without intention.	그는 우연히 비밀 문서를 훔쳤다.
I haven't the slightest intention of going into business.	장사할 뜻은 조금도 없다
He lay lax in his chair.	그는 의자에 축 늘어져 있었다.
men who are inclined to be lax in such things	이런 일에 무성실한 사람들.
We put lax on full alert.	우리의 철저한 경계태세가 헤이해 졌다.
Foreign domination had a malign influence on local politics.	외국의 지배는 현지의 정치에 해로운 영향을 끼쳤다.
I would not in any way malign him for his speech.	어떻든 간에 그의 연설에 대해서 악평을 하진 않겠습니다.
